2025/4/15 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2025/4/14,16:00,1568,171,,
2025/4/14,16:05,1587,153,,
2025/4/14,16:10,1592,137,,
2025/4/14,16:15,1580,125,,
2025/4/14,16:20,1580,111,,
2025/4/14,16:25,1582,98,,
2025/4/14,16:30,1582,88,,
2025/4/14,16:35,1576,80,,
2025/4/14,16:40,1580,70,,
2025/4/14,16:45,1568,62,,
2025/4/14,16:50,1572,53,,
2025/4/14,16:55,1566,46,,
2025/4/14,17:00,1573,41,,
2025/4/14,17:05,1569,38,,
2025/4/14,17:10,1559,34,,
2025/4/14,17:15,1558,31,,
2025/4/14,17:20,1572,27,,
2025/4/14,17:25,1573,23,,
2025/4/14,17:30,1578,20,,
2025/4/14,17:35,1583,17,,
2025/4/14,17:40,1581,14,,
2025/4/14,17:45,1577,10,,
2025/4/14,17:50,1582,9,,
2025/4/14,17:55,1576,7,,
2025/4/14,18:00,1573,5,,
2025/4/14,18:05,1579,3,,
2025/4/14,18:10,1578,2,,
2025/4/14,18:15,1583,1,,
2025/4/14,18:20,1592,0,,
2025/4/14,18:25,1592,0,,
2025/4/14,18:30,1594,0,,
2025/4/14,18:35,1599,0,,
2025/4/14,18:40,1599,0,,
2025/4/14,18:45,1600,0,,
2025/4/14,18:50,1602,0,,
2025/4/14,18:55,1598,0,,
2025/4/14,19:00,1594,0,,
2025/4/14,19:05,1583,0,,
2025/4/14,19:10,1577,0,,
2025/4/14,19:15,1577,0,,
2025/4/14,19:20,1577,0,,
2025/4/14,19:25,1572,0,,
2025/4/14,19:30,1575,0,,
2025/4/14,19:35,1568,0,,
2025/4/14,19:40,1568,0,,
2025/4/14,19:45,1558,0,,
2025/4/14,19:50,1553,0,,
2025/4/14,19:55,1546,0,,
2025/4/14,20:00,1539,0,,
2025/4/14,20:05,1539,0,,
2025/4/14,20:10,1538,0,,
2025/4/14,20:15,1532,0,,
2025/4/14,20:20,1530,0,,
2025/4/14,20:25,1528,0,,
2025/4/14,20:30,1512,0,,
2025/4/14,20:35,1510,0,,
2025/4/14,20:40,1506,0,,
2025/4/14,20:45,1503,0,,
2025/4/14,20:50,1507,0,,
2025/4/14,20:55,1498,0,,
2025/4/14,21:00,1498,0,,
2025/4/14,21:05,1490,0,,
2025/4/14,21:10,1487,0,,
2025/4/14,21:15,1481,0,,
2025/4/14,21:20,1472,0,,
2025/4/14,21:25,1467,0,,
2025/4/14,21:30,1459,0,,
2025/4/14,21:35,1456,0,,
2025/4/14,21:40,1445,0,,
2025/4/14,21:45,1434,0,,
2025/4/14,21:50,1424,0,,
2025/4/14,21:55,1410,0,,
2025/4/14,22:00,1397,0,,
2025/4/14,22:05,1388,0,,
2025/4/14,22:10,1392,0,,
2025/4/14,22:15,1390,0,,
2025/4/14,22:20,1387,0,,
2025/4/14,22:25,1375,0,,
2025/4/14,22:30,1362,0,,
2025/4/14,22:35,1353,0,,
2025/4/14,22:40,1355,0,,
2025/4/14,22:45,1343,0,,
2025/4/14,22:50,1341,0,,
2025/4/14,22:55,1325,0,,
2025/4/14,23:00,1314,0,,
2025/4/14,23:05,1312,0,,
2025/4/14,23:10,1324,0,,
2025/4/14,23:15,1321,0,,
2025/4/14,23:20,1301,0,,
2025/4/14,23:25,1296,0,,
2025/4/14,23:30,1297,0,,
2025/4/14,23:35,1284,0,,
2025/4/14,23:40,1280,0,,
2025/4/14,23:45,1272,0,,
2025/4/14,23:50,1268,0,,
2025/4/14,23:55,1252,0,,
